row ID,row m/z,row retention time,X072067ALC.dataCompass.mzXML Peak area,X072069ALC.dataCompass.mzXML Peak area,X072068ALC.dataCompass.mzXML Peak area,
381,466.24240772646664,8.993966666666665,0,1678.6599999999871,972943.2260000036,
268,661.4734562362473,18.437583333333336,0,220780.89299999925,0,
471,347.2873455005796,17.782291666666666,0,65110.69199999962,459360.1399999944,
49,419.2388204318869,11.774991666666665,0,1530631.3239999984,30424.03449999967,
419,432.236107930906,8.529555555555554,614.3305000000037,1808.1660000000122,758170.9615000007,
198,801.5625430615191,19.483705555555556,33915.554499999766,754050.943499998,134550.6200000003,
546,855.4315991033818,17.915000000000003,0,0,268235.16749999695,
314,394.25771057623916,11.030500000000002,667.8589999999851,7872.629499999863,1409919.5055000058,
398,315.1951205674797,11.016127777777777,1261.3600000000147,326752.67400000326,1207263.8609999921,
397,428.26436893306754,11.233822222222223,936.6054999999974,4828941.833499977,983904.3150000011,
310,390.1993758917297,12.190188888888889,142.93150000001663,1250.0565000000176,1946495.1529999939,
136,517.2405630477914,12.490341666666666,0,711095.0429999917,41989.311999999714,
274,1085.7674910308765,18.26963333333333,0,232537.0939999989,5757.109500000088,
162,315.13571985372977,14.54005,0,668876.3940000007,0,
586,813.4168504667796,17.886083333333332,0,722.793999999935,217224.05549999987,
264,539.3536553655985,18.02305,0,302592.6510000006,0,
573,495.35967142526,17.66596666666667,0,0,252132.16400000284,
267,923.6158301786202,16.882766666666665,0,136475.43200000378,0,
304,485.178332684224,10.199300000000001,0,1915.9269999999665,1835969.9520000063,
563,543.2565034232308,15.914533333333333,0,0,346189.72699999926,
199,475.31075180353866,17.626741666666668,1307.3989999998967,322082.74250000325,0,
124,188.0707485122224,3.3096055555555552,64.40099999999998,591737.237499999,39213.32149999998,
173,373.19960053543974,11.582611111111111,302.6209999999909,631953.2005000014,1693696.3644999904,
86,461.25312331847164,13.480516666666666,701.4349999999889,1268163.3939999915,636297.2580000027,
498,813.4337810850593,18.049977777777777,202.85400000001187,828.5040000000945,441548.4045000048,
309,415.3170442822382,18.471638888888886,7414.968499999821,24913.587999999992,1742475.7585000144,
442,655.3297249687001,17.258141666666667,528.393499999981,0,669645.8019999942,
385,331.18980440688546,12.839027777777778,4377.786999999988,403121.4384999983,1317109.4020000037,
386,885.4030726019705,12.189766666666667,105.43300000000437,0,1073789.4379999933,
383,959.404902300176,11.426691666666667,176.761499999997,0,1133875.2504999952,
565,711.3149408165855,15.559141666666665,0,151.4999999999959,418870.9394999999,
98,247.241721806192,16.291977777777777,5089.235500000106,1346921.6860000112,1529739.8340000093,
277,352.11570807561316,5.8355,0,113893.02399999957,655423.1160000016,
359,818.410042808021,15.271683333333334,0,0,1105410.3929999974,
269,685.4574459002165,18.953791666666667,0,253874.50700000016,15305.309999999115,
446,859.4592571494761,13.94465,0,0,561105.7520000036,
567,399.3242919046948,17.482825000000002,11358.486000000135,0,230261.5170000014,
403,878.4330588145931,16.21445,0,0,1004359.9079999931,
218,483.23634201302247,14.949366666666668,1520.1695000000177,451498.4129999994,5030413.3400000315,
341,401.23086276598247,13.475166666666667,0,1268900.4554999778,1610410.3485000061,
517,499.1935387293042,10.826994444444445,164.15000000000964,5494.115999999996,455167.2165000042,
489,273.1475661197186,9.598275000000001,0,20655.478000000043,573301.3645000007,
366,381.2021437263851,15.559091666666667,0,25033.212500000205,1320892.1945,
413,401.228678534711,11.476155555555556,1819.1050000000062,469843.85899999924,786989.0190000057,
420,947.3696067880037,9.895083333333334,21.183999999998548,0,709603.93999999,
438,755.3444760743764,17.0463,0,1244.4530000000113,631776.8150000043,
389,919.4090978506869,8.989533333333332,0,0,862565.0865000025,
436,474.2483235712076,15.555333333333333,509.40450000000175,0,800886.4454999989,
396,407.14686728672143,12.324525000000001,0,293.13000000000267,984710.7235000021,
261,566.4896743484984,16.649061111111113,112.58199999999653,285414.4279999989,5211.738000000074,
587,1162.6122612984339,18.738872222222223,332.85599999998976,141.09949999999685,220240.61249999955,
428,532.2904951201741,14.753283333333334,0,0,835352.5485000088,
270,593.2760547736225,16.724800000000002,0,172839.01299999855,2135149.657000015,
473,439.1949573146049,9.310424999999999,89.66449999999935,0,536544.4730000034,
566,771.4093836172227,17.869841666666666,213.9679999999853,0,195197.18400000222,
569,755.3253446891766,15.821816666666667,48.025500000002125,0,350752.51799999806,
444,271.16879304426044,10.456977777777778,545.0129999999917,19341.23449999994,868111.7579999933,
223,287.2366759689619,15.248933333333333,1365.4850000000006,509270.06150000123,28729.305999999997,
116,193.0855398471233,13.604933333333333,9317.797000000048,1111520.5285000016,18081.628499999948,
50,385.2351946285495,15.082141666666669,0,1788028.576999999,3186475.9174999744,
159,268.26368411931435,15.559091666666667,0,773385.6325000006,1035319.8415000002,
548,653.3112681122773,16.43205833333333,194.52100000001423,0,480687.60500000464,
585,739.3019459375741,16.732916666666668,0,0,149412.4245000008,
196,469.330940792448,9.691541666666666,0,549249.4130000003,337966.14899999794,
387,1063.5261935788194,13.641058333333334,0,129.37600000000293,867427.0979999979,
247,454.2802170609728,10.787566666666669,225.92350000000317,368706.1999999963,7297.927500000136,
348,433.22133962658455,15.129127777777777,699.7965000000149,190740.9260000003,1518441.565,
311,489.2100366627453,14.27635,0,0,1657491.0999999985,
219,835.4380511890676,17.131500000000003,0,298659.14850000286,0,
560,555.2201317208076,12.887383333333334,0,0,337243.7590000031,
24,470.2734571994242,11.190022222222224,268.37500000000176,1898580.8484999996,41337.46849999991,
576,429.3839329447212,19.117466666666665,0,0,298676.8044999994,
494,431.3625527732742,19.34996111111111,2683.912999999875,19058.701999999954,646204.7630000061,
262,619.3755655766873,13.19225,0,192429.4525000005,0,
378,380.2064349397617,12.597066666666667,0,0,1269709.1634999989,
275,869.5518037735928,19.453599999999998,1938.2885000000003,237871.13549999945,7182.908000001232,
429,480.2219826857929,10.380572222222222,66.51299999999793,629.3475000000024,844772.8979999953,
404,287.2366001169916,16.0927,1993.0345000000318,133735.85200000182,958351.7544999971,
374,489.21192233733586,12.883683333333334,296.56799999999953,0,1162321.4499999965,
431,377.23154143070286,10.676233333333334,1541.4564999999982,141803.78250000073,850579.1075000076,
508,463.2684736303033,14.282108333333333,876.9995000000156,0,420096.44549999945,
212,451.31984503176153,11.580005555555553,82.43450000000655,493474.59599999944,124227.98000000046,
324,423.2016351027616,9.86285,522.8590000000056,1079.275000000011,1356259.126499997,
125,409.34617152601885,13.48045,1037.4394999999952,897903.5064999986,85742.81849999879,
278,177.05453872853454,5.816400000000001,4927.453000000003,126983.26549999966,693730.8580000014,
411,383.1473687649896,9.053455555555557,406.0744999999859,15407.314499999864,939043.748500002,
394,283.1694040896127,12.676941666666668,0,25439.60500000004,1383527.5180000006,
581,727.3834835300296,15.65235,0,340.7809999999948,140968.47849999974,
34,377.23194765293306,10.406122222222223,411.3460000000113,2062091.2674999984,135461.7394999989,
292,485.17805638480513,10.35655,66.34000000000196,0,2058414.2209999892,
513,829.4158689746811,13.550749999999999,0,0,413838.97650000424,
447,387.1431058902822,7.298261111111111,580.2069999999985,1474.4764999999752,646384.9099999995,
439,993.4818483081351,11.974716666666666,190.45099999999957,0,612588.9085000067,
361,429.1886923834652,9.401541666666667,0,1598.7214999999592,1227166.7219999915,
437,515.4230034024032,18.68205,0,0,760376.0474999937,
87,318.30050994796346,10.011249999999999,362.7560000000161,1121519.5115000012,783881.0574999974,
271,1041.7430250415878,18.26963333333333,0,240693.57749999838,4525.672000000161,
301,799.3651986719573,12.233788888888888,80.57100000000901,148.71800000000195,1551477.7219999959,
138,249.14769858446417,10.385133333333334,11944.766000000036,858734.793500003,17652.517999999876,
175,315.1934083830652,9.913588888888889,3133.034500000045,759916.4179999998,89933.26699999988,
214,419.22537327558575,11.285,202.11650000000787,498067.9620000022,0,
577,811.4113207182816,17.396483333333332,0,0,204986.9885000013,
170,331.189803374806,10.660411111111111,1384.554499999994,572615.1825000048,105752.65600000156,
392,451.2311007177943,8.886983333333333,443.8770000000049,3249.0480000000184,1094258.5090000033,
570,677.4527564628315,19.490633333333335,0,0,307656.4865000023,
285,433.2213244876634,11.933544444444443,151.33899999999687,81903.88450000108,2861429.823000008,
197,360.32848965130995,18.342200000000002,0,608590.4310000021,20420.259999998598,
343,742.3798455124539,12.571525000000001,16.458000000000993,0,1064995.3535,
399,401.15802237651695,9.27533888888889,91.64749999999293,5133.94100000006,1160867.4589999986,
514,749.3730132485325,17.479433333333336,0,0,311442.96000000223,
306,815.3606209829695,12.645833333333334,0,485.782000000011,2060117.2745000126,
182,312.12321915809224,5.874461111111111,191.795000000004,489794.95249999827,1593398.5950000032,
474,531.2568454852246,15.126458333333332,320.70599999999774,0,597953.5529999975,
568,438.3605963302499,19.706441666666663,455.25000000000455,0,421051.5309999992,
549,693.4600668698351,19.718833333333336,0,0,475728.2154999976,
160,313.165340426811,10.801833333333333,495.8355000000263,646956.6619999924,0,
578,697.4149838890096,18.331833333333336,0,817.3079999999438,162981.41599999956,
276,997.7158869738655,18.29885,1013.0769999999941,212606.23349999875,2857.468000000326,
490,463.196023641238,10.431411111111112,256.9669999999979,2078.788999999967,578519.0809999963,
367,883.3889848852986,16.939400000000003,307.1389999999953,6946.636999999977,1251205.3429999824,
315,825.3822180321426,11.87435,46.37249999999864,0,2057751.464000005,
561,731.3441548588445,16.70436666666667,196.4150000000077,846.2605000000497,326760.55549999594,
390,406.22102333276285,12.455694444444445,190.98599999999857,455.9955000000023,1152643.6875000068,
47,393.2926931604697,17.751183333333334,0,1523792.4950000003,1163043.1280000033,
400,609.2709996753597,16.465625,0,45360.53650000057,820762.9455000029,
338,711.3787101809888,17.741183333333336,293.20299999998883,4938.3364999999685,1363475.6139999938,
506,436.3033415070595,15.506958333333333,790.5540000000123,0,503161.77900000033,
331,753.395905033553,13.558125,0,567.0975000000021,1278793.2404999882,
509,749.3550616869579,16.312711111111113,90.18999999999755,230.58750000001555,578793.7155000023,
121,301.21558496952474,16.078883333333334,7139.185000000226,1020599.3695000013,39972.965500000384,
100,415.21032268931395,12.137841666666667,0,1151909.996500001,437273.6620000013,
472,853.422520796033,17.42989166666667,0,423.15350000001035,431929.7679999962,
432,436.26853350042205,13.930100000000001,236.24249999999648,1307.8894999999884,787312.6700000035,
492,727.3854262548016,17.1891,0,0,384505.39999999444,
249,455.35192682708134,14.542966666666668,0,417927.8995000016,81325.9714999996,
430,749.3730172831134,17.278916666666667,720.0704999999832,0,787556.7135000069,
307,753.3963449052318,17.126916666666666,0,0,1487533.8605000104,
220,344.3159775931252,12.423516666666666,2944.704000000058,478618.4215000014,283424.41050000244,
183,663.4592791724708,13.879574999999999,0,477069.81600000325,1051.7289999999803,
582,731.3650801507076,6.979008333333333,119.4850000000018,0,269442.0590000008,
176,413.2662792853768,16.64906111111111,39115.385000000046,593325.1894999965,80837.75749999874,
588,821.3578899967729,17.4587,0,0,162733.94100000118,
213,385.23430838578264,12.86355,0,517826.4405000004,36336.62200000003,
363,727.3696515484455,17.562316666666668,322.378500000028,0,783436.9080000125,
590,715.4344699484295,18.599083333333333,0,0,185976.94349999644,
202,455.29871795567885,18.148608333333335,1452.815999999965,525944.6820000067,0,
299,409.1626651396571,10.424572222222222,241.94300000001545,16200.870500000128,2076260.0799999943,
520,869.4184346512503,17.355016666666664,0,0,392679.9960000017,
408,545.2724792962164,14.076533333333334,0,212.89500000000078,839857.5640000041,
117,393.2266790355713,9.913644444444445,1106.8114999999702,817109.7829999982,46428.30249999992,
579,483.347995121147,17.95865,0,16789.326999999837,225491.38349999837,
376,301.2160189272565,12.157755555555555,6873.307000000041,121736.0304999995,1361753.852500005,
345,457.18156197088285,8.432483333333334,461.1855000000054,0,1179582.237999992,
84,585.5326235166749,16.2998,0,1184180.972500019,2096373.2925000265,
574,585.4231196263339,17.796511111111112,2597.633999999902,25790.60800000057,287470.37900000135,
325,425.2296781438338,15.5829,0,0,1577915.0054999962,
171,319.2257089489564,11.379400000000002,84866.15350000006,707097.2255000027,114852.56649999903,
493,813.3557173398812,17.35729166666667,0,2431.3980000002775,275390.670500006,
344,365.15906621610475,7.26835,0,0,1374189.386,
191,402.4101473996266,17.02236111111111,409.88450000001836,785813.0319999926,51354.27149999949,
424,515.223591294207,14.24065,453.1940000000196,0,967780.2029999999,
518,815.4450551133768,18.156783333333333,172.91600000001972,0,331257.7394999909,
302,439.20928468662527,15.956016666666667,0,0,2012015.178500017,
495,463.2685764433904,10.616427777777778,127.65499999998872,321.2100000000012,486497.0729999988,
534,741.4603596036834,19.412216666666666,584.8659999999701,0,445319.8959999969,
235,421.25762863415554,13.288583333333333,0,566577.4709999985,6424.579500000079,
435,927.4151215644057,11.912677777777779,184.23299999999654,270.56999999999033,856362.5919999906,
128,290.2692250019737,9.989955555555555,2115.013499999981,833191.242999998,1581364.972500006,
165,851.4367672958218,15.928949999999999,0,636489.330000003,0,
126,345.2402451356758,14.930827777777777,8401.485000000088,1052236.6109999958,511563.78499999875,
26,412.26897380232316,12.046594444444445,804.9844999999707,2168722.385500003,291022.82350000355,
593,536.1859286375656,19.926133333333333,0,0,277399.492,
139,414.0507014407413,2.6895249999999997,102.16499999999833,648432.0650000006,0,
332,385.23515727039523,13.921050000000001,0,98988.18250000064,1211452.9580000006,
406,265.15884467359996,13.79955,0,0,1174552.2855,
519,859.4728200634268,18.004683333333332,581.8770000000414,0,348387.4765000036,
287,421.33053200134503,18.00388888888889,7133.091000000001,14770.035500000096,2172435.7549999803,
591,665.4047682158231,18.456175,0,35950.35600000126,207089.51450000133,
293,451.17280656951334,13.40213888888889,728.5705000000255,13949.220000000205,2117551.295000005,
580,559.5196144076605,15.27202222222222,671.5710000000049,39442.733000000204,174196.69599999988,
215,315.08599837268486,8.377188888888888,461.91550000000325,457751.4125000025,146500.50500000152,
487,532.290471251897,10.551833333333333,0,5838.185000000035,488230.09550000174,
305,707.3548833775527,16.918711111111108,274.9290000000184,1129.837499999901,1326539.0974999834,
445,369.1696087074939,14.086908333333334,0,6084.742999999981,916700.003999997,
211,359.2066519532848,11.288516666666666,768.782999999964,438560.6185000036,0,
589,613.3965233445001,18.248908333333333,0,4686.942499999963,188643.5100000008,
279,506.3829685460999,10.963566666666667,41.56700000000251,138609.3554999999,316124.0370000019,
48,377.2663490242732,15.454255555555555,18369.61950000004,1594625.9409999892,287022.63000000163,
468,711.314144480051,16.36199166666667,0,131.90099999999006,619533.6534999876,
370,733.3429180710822,15.315755555555555,129.56600000000174,489.9759999999935,1237917.6584999913,
168,394.2584291908237,14.003966666666667,0,576807.9879999978,1761.305999999992,
592,755.3303945528803,17.645266666666664,0,0,166365.77300000272,
250,468.4776559217653,15.864566666666667,2598.9389999999935,353918.8335000007,14521.364500000078,
507,469.33418570035974,18.031516666666665,14637.429500000588,32312.783999999923,500744.4575000061,
362,331.189037758442,11.635683333333333,3979.0050000000683,1280668.8875000004,1499751.4785000007,
236,371.2564719983559,17.098100000000002,0,341535.9735000034,40468.43950000101,
575,821.4432257804747,18.778925,1254.6275000000564,0,306041.36700000375,
547,721.3330766529548,16.55923888888889,517.9109999999962,1192.6364999999428,407336.5540000045,
312,367.15266997022206,13.06055,0,7626.473499999989,1646005.2234999917,
459,379.1747103482398,8.688872222222223,529.6039999999963,2221.5899999999983,675445.7424999977,
521,425.19389079127484,14.33855,0,0,515665.99899999925,
501,567.2792379488169,10.597572222222222,208.18400000000497,27005.110500000126,553598.263500003,
127,651.3655426239493,12.839666666666666,0,681135.2240000068,0,
364,883.3876755475903,12.956900000000001,0,171.6720000000039,1122409.9224999966,
185,343.2244953312748,14.764888888888889,8052.769499999989,709250.2114999995,34415.846000000114,
316,501.2475805518973,11.3656,492.2519999999933,1310.412499999993,1561133.2810000041,
594,675.4446287529245,18.6635,0,1405.003500000011,252311.2104999996,
511,721.3355269785725,15.972900000000001,135.531000000002,1506.5630000000353,510318.31750000344,
555,807.370438736914,16.8365,0,0,339630.3539999988,
401,367.1517100229414,9.308316666666666,0,57565.44600000023,1150249.261500004,
226,363.21647542734155,10.845622222222223,212.02399999998943,442736.51799999503,23728.036000000124,
174,511.33893173810657,10.905272222222223,236.305500000005,585331.1660000001,711860.0455000033,
36,395.24264917448613,11.971958333333333,0,2208686.7780000023,22201.14550000037,
527,574.3375648984888,16.7122,0,0,397245.15300000657,
237,339.2878937320829,16.980883333333335,3244.1640000001003,385541.7215000102,10182.768499999596,
425,435.3082532333068,16.8641,23744.058000000256,0,776363.1074999963,
485,359.2218495378603,15.559091666666667,0,3873.7979999998806,378771.38000000344,
323,407.2058663260435,8.575983333333333,0,3764.452000000079,1359500.456500002,
596,850.5007090417573,18.45405,0,0,141261.41450000214,
300,799.3654386021573,11.903555555555556,125.68699999999967,222.67600000000505,1660037.1135000004,
491,285.14830811926555,9.308316666666666,0,62217.76550000026,645815.5665000016,
192,504.44258765319995,19.509016666666668,251.79950000000235,654957.2940000008,3818.5379999998268,
239,363.2527263773737,15.02775,3016.339500000003,442300.55100000097,181602.1260000006,
186,317.29121501994246,18.74641666666667,0,332324.439500001,123.7779999999915,
342,271.1691604461449,13.417972222222224,1325.6550000000334,3221.4400000000182,1669191.15549999,
339,419.2421954589595,13.0398,0,121846.97100000002,1720041.0210000058,
289,735.3847355961125,16.15957777777778,141.63749999999902,1131.6404999999263,2156460.610500006,
85,459.23158815101453,13.02945,0,1175166.7030000007,5115.649500000167,
248,527.3341717852629,9.691541666666666,0,363468.74350000016,105729.74299999923,
203,342.30028903089607,11.855116666666667,6129.409500000043,511693.4810000011,514360.4600000011,
556,481.207440998965,9.611483333333332,0,0,314481.7119999992,
486,697.4011158280774,18.391816666666667,0,0,510889.87499999924,
595,761.329752127121,16.587783333333334,0,0,171720.7434999972,
154,456.2957088864359,9.89875,0,641398.7454999991,7453.764999999962,
535,511.1938052170952,12.04203888888889,254.54800000000836,1427.3325000000182,386494.63599999883,
528,469.329715064473,17.875683333333335,0,3177.7980000003627,394686.2279999998,
189,351.2877404379248,16.81501111111111,21841.66299999886,605239.2509999899,241256.80799999923,
256,507.3553758667508,17.563827777777778,18789.5580000005,329587.0440000037,225664.22999999777,
129,339.19208258217105,12.899061111111111,534.7465,961274.768999997,92418.85999999962,
228,353.17197536613565,11.58045,485.01050000002965,528682.973999998,1080484.6470000085,
371,545.2700656409868,13.233458333333335,212.89500000000078,0,1181484.1079999981,
597,1176.736055912551,16.683308333333333,0,769.0124999999907,129066.82950000146,
119,372.24337466211443,11.624675,628.9795000000051,1010445.1655000004,0,
450,947.367966376609,9.687341666666667,100.0075000000017,0,559810.8519999969,
522,567.2790772701358,10.271866666666668,0,614.8360000000112,427376.09500000335,
552,711.3746634610806,17.5638,352.79450000001,6107.951000000299,325205.7990000015,
227,263.2365745244546,16.25277222222222,6747.062999999962,446839.03150000673,50283.66200000035,
368,887.4166657111107,12.224541666666667,55.492999999998744,0,1161257.4289999893,
207,415.189936071945,14.587233333333334,261.76500000000544,753073.84,0,
122,383.21976489000895,11.868291666666668,0,835344.4975000083,10795.866500000035,
463,403.2480053361972,15.5829,0,0,715176.5909999975,
334,471.1962467695459,12.333355555555556,493.08900000001177,5195.475999999987,1436662.5240000044,
137,343.2246327778049,12.708058333333334,0,935464.9015000041,21834.752500000053,
101,487.34118662163974,12.686555555555557,624.0199999999868,1116316.3310000065,60315.634500000044,
166,485.3260078897959,12.07431111111111,199.73500000001314,658764.0284999994,86129.54649999968,
499,589.2621202481923,10.558158333333333,106.64949999999925,0,523144.09150000266,
409,511.19374410386433,12.86665,0,0,803870.0320000065,
460,589.2617351445956,10.2334,0,0,588746.1440000046,
469,271.1684354429012,12.896783333333333,584.6800000000133,9376.818000000101,675659.006500001,
79,297.18511313984186,13.993633333333333,0,1351835.7140000015,6606.145500000162,
90,485.27066244956904,17.347255555555556,942.9520000001075,900411.4110000072,10968.970000000305,
288,485.17773408091415,9.929833333333335,0,9539.919500000064,2638298.34249998,
244,525.3190984244759,16.973716666666668,0,368260.0644999909,3026.7944999999427,
319,705.3278858905184,16.210741666666667,94.03650000000658,0,1323260.8514999903,
543,647.4117399950901,19.33843333333333,569.4909999999977,18638.395999999993,500212.3510000052,
233,504.36809395783615,10.717716666666668,0,434923.7440000022,17337.89550000002,
333,492.2588832004787,14.20678888888889,478.6560000000196,319.96500000000117,1393678.6099999934,
346,329.10197426904193,11.70955,488.5944999999879,1997.2694999999549,1501021.5549999909,
200,371.18371731120834,10.870905555555558,449.6264999999945,516678.1305000018,2377485.724000003,
240,439.2709236345424,13.268105555555556,710.5680000000038,454648.2639999976,2635.3400000000465,
512,460.26708044433855,13.57885,0,8901.83799999988,682161.277500003,
169,493.3287421297763,13.288583333333333,0,953704.8074999988,23071.21600000005,
313,415.21020891851134,12.521441666666666,0,1040895.3094999924,1450553.3179999925,
